"","Cruise","Haul","Yr","LonDec","LatDec","ICESCODE","Validity","AreaKmSq","Species","CatchKg","RaisedNo"
"12953","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"DGS",1.98,1
"12954","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"GUG",1.76,12
"12955","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"HAD",33.85,92
"12956","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"HOM",114.95,471.191
"12957","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"JOD",1.46,3
"12958","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"LSD",21.16,93
"12959","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"MAC",2.5,17
"12960","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"MEG",0.282,2
"12961","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"NOP",11.678,1498.994
"12962","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"POD",14.828,2718.872
"12963","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"POK",0.415,1
"12964","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"SDR",0.787,1
"12965","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"SKT",0.229,1
"12966","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"THR",3.52,2
"12967","IGFS2011",5,2011,-10.092,54.76,"VIa","V",0.319625399237476,"WHG",1.344,5
"12968","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"BOF",0.83,15
"12969","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"COD",5.3,2
"12970","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"GUG",38.88,169.983
"12971","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"HOM",183,635.09
"12972","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"JOD",0.665,1
"12973","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"LSD",14.83,25
"12974","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"MAC",1.487,6
"12975","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"MEG",0.781,2
"12976","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"NOP",1.45,51
"12977","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"POD",4.351,138
"12978","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"POK",67.25,99.063
"12979","IGFS2011",6,2011,-10.198,54.945,"VIa","V",0.416209344365417,"WHB",383.122,17527.091
"12980","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"BOF",0.062,2
"12981","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"COD",8.14,4
"12982","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"GUG",49.4,230.062
"12983","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"HAD",0.976,2
"12984","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"HOM",61.35,212.396
"12985","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"LSD",15.11,19
"12986","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"MAC",3,94
"12987","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"MEG",2.241,11
"12988","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"NOP",1.601,43
"12989","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"POD",13.571,277.236
"12990","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"POK",154.4,210.028
"12991","IGFS2011",7,2011,-10.052,55.099,"VIa","V",0.401142456725412,"WHB",770.06,53450.008
"12992","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"COD",3.992,2
"12993","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"GUG",8.68,45
"12994","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"HAD",3.264,4
"12995","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"HOM",7.82,26
"12996","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"JOD",29.3,31
"12997","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"LSD",75.01,109
"12998","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"MEG",8.443,28
"12999","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"MON",9.62,4
"13000","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"NOP",2.303,43
"13001","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"POD",10.68,149.453
"13002","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"POK",0.907,1
"13003","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"THR",18.23,8
"13004","IGFS2011",8,2011,-9.872,55.324,"VIa","V",0.433766627764012,"WHB",246.962,6777.01
"13005","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"COD",2.92,1
"13006","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"GUG",1.59,8
"13007","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"HAD",12.3,18
"13008","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"HOM",1.273,4
"13009","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"JOD",6.13,7
"13010","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"LSD",9.6,16
"13011","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"MEG",12.223,45
"13012","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"MON",2.095,1
"13013","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"NOP",2.461,49
"13014","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"POD",6.395,127
"13015","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"POK",0.994,1
"13016","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"THR",5.374,2
"13017","IGFS2011",9,2011,-9.55,55.485,"VIa","V",0.338303145217868,"WHB",68.57,1120.593
"13018","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"BOF",701.02,12946.145
"13019","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"COD",0.814,1
"13020","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"DGS",2.165,1
"13021","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"GUG",0.863,4
"13022","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"HAD",64.104,151
"13023","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"HOM",35.05,144
"13024","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"JOD",12.5,20
"13025","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"LSD",72.55,235
"13026","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"MAC",1.67,8
"13027","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"MEG",2.12,8
"13028","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"MON",1.863,1
"13029","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"NOP",6.801,781.078
"13030","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"POD",2.533,346.485
"13031","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"POK",0.423,1
"13032","IGFS2011",10,2011,-9.165,55.62,"VIa","V",0.385774406661987,"THR",1.81,1
"13033","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"BOF",300.756,6424.991
"13034","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"CUR",1.374,1
"13035","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"DGS",2.559,1
"13036","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"GUG",0.874,8
"13037","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"HAD",89.55,230
"13038","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"HOM",62.5,261.923
"13039","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"JOD",13.18,19
"13040","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"LSD",66.85,293
"13041","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"MAC",15.488,144.659
"13042","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"MON",2.4,1
"13043","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"NOP",9.972,1298.846
"13044","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"POD",2.836,552.915
"13045","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"POK",6.45,9
"13046","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"SDR",1.225,1
"13047","IGFS2011",11,2011,-9.298,55.357,"VIa","V",0.377791483937221,"THR",0.671,1
"13048","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"COD",1.67,1
"13049","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"DAB",0.606,8
"13050","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"GUG",0.89,12
"13051","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"HAD",262.9,934.946
"13052","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"HER",10.24,55
"13053","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"HOM",173.23,993.867
"13054","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"JOD",0.584,1
"13055","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"LSD",46.7,136
"13056","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"MAC",1597.1,10669.702
"13057","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"MON",2.646,2
"13058","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"NOP",3.476,512.743
"13059","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"PLE",0.881,6
"13060","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"POD",3.374,699.319
"13061","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"POK",0.401,1
"13062","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"SDR",2.854,5
"13063","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"SOL",0.179,1
"13064","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"THR",5.085,5
"13065","IGFS2011",12,2011,-9.246,55.09,"VIa","V",0.372937356778751,"WHG",13.846,59
"13066","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"BOF",1.374,23
"13067","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"CUR",3.338,3
"13068","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"DAB",0.155,2
"13069","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"DGS",4.67,2
"13070","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"GUG",12.54,114
"13071","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"HAD",377.15,1142.484
"13072","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"HER",0.169,1
"13073","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"HOM",2.4,14
"13074","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"JOD",43.33,74
"13075","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"LSD",35.8,91
"13076","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"MAC",82.05,725.667
"13077","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"NOP",116.662,15517.398
"13078","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"PLE",1.037,7
"13079","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"POD",32.576,7502.415
"13080","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"POK",1.858,4
"13081","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"SDR",1.006,1
"13082","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"SKT",0.654,1
"13083","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"SOL",0.173,1
"13084","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"THR",16.07,18
"13085","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"WHB",0.67,3
"13086","IGFS2011",13,2011,-9.517,55.116,"VIa","V",0.352125759334516,"WHG",7.49,36
"13087","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"CUR",1.251,1
"13088","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"GUG",0.714,8
"13089","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"HAD",50.604,147
"13090","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"HER",4081.046,19754.407
"13091","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"HOM",3330.823,17617.577
"13092","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"JOD",0.47,1
"13093","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"LSD",10.57,33
"13094","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"MAC",731.294,5167.226
"13095","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"MEG",0.466,2
"13096","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"MON",0.388,1
"13097","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"NOP",5.147,655.255
"13098","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"POD",1.062,57
"13099","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"POK",1.495,4
"13100","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"THR",3.505,3
"13101","IGFS2011",14,2011,-9.42,54.998,"VIa","V",0.357026045863939,"WHG",12.097,51
"13102","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"DAB",11.53,152
"13103","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"DGS",48.62,41
"13104","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"GUG",0.219,11
"13105","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"HER",0.652,4
"13106","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"LSD",71.875,101
"13107","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"MAC",80.69,671.485
"13108","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"NOP",0.145,29
"13109","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"PLE",8.618,98
"13110","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"POD",6.819,176.373
"13111","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"SOL",0.727,6
"13112","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"SPR",21.272,3978.833
"13113","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"THR",9.319,4
"13114","IGFS2011",15,2011,-8.347,54.584,"VIa","V",0.254547670255222,"WHG",273.879,1561.242
"13115","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"COD",0.361,1
"13116","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"DAB",19.22,368.703
"13117","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"GUG",3.936,75
"13118","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"HAD",10.545,41
"13119","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"HOM",22.75,229.454
"13120","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"JOD",1.3,3
"13121","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"LSD",9.255,14
"13122","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"MAC",167.6,1624.431
"13123","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"MEG",0.252,1
"13124","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"NOP",0.012,3
"13125","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"PLE",17.273,168.305
"13126","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"POD",0.101,2
"13127","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"SOL",1.379,6
"13128","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"SPR",0.129,18
"13129","IGFS2011",16,2011,-8.529,54.519,"VIa","V",0.255060082125315,"WHG",18.535,119
"13130","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"DAB",0.964,16
"13131","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"DGS",11.1,6
"13132","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"GUG",0.318,7
"13133","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"HAD",8.3,25
"13134","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"HER",5692.09,30883.489
"13135","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"HOM",77.317,587.361
"13136","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"LSD",23.55,29
"13137","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"MAC",550.914,2884.368
"13138","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"MEG",0.74,4
"13139","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"NOP",0.345,35
"13140","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"PLE",0.967,6
"13141","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"POD",0.053,12
"13142","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"SDR",1.95,2
"13143","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"THR",1.56,1
"13144","IGFS2011",17,2011,-8.905,54.659,"VIa","V",0.250457992725034,"WHG",30.09,169.93
"13145","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"BOF",0.06,1
"13146","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"DAB",0.034,1
"13147","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"GUG",0.044,1
"13148","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"HAD",30.45,79
"13149","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"HER",1,5
"13150","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"HOM",1232.966,6868.579
"13151","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"JOD",0.579,1
"13152","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"LSD",17.879,22
"13153","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"MAC",49.64,207.149
"13154","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"MEG",0.338,2
"13155","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"NOP",13.563,1923.08
"13156","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"PLE",0.315,2
"13157","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"POD",10.979,999.782
"13158","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"POK",1.866,2
"13159","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"SKT",1.86,2
"13160","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"THR",13.68,9
"13161","IGFS2011",18,2011,-9.246,54.596,"VIa","V",0.359761271579758,"WHG",72.9,319.609
"13162","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"BOF",0.724,14
"13163","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"DAB",23.4,396.878
"13164","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"GUG",17.899,295.584
"13165","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"HAD",166.882,712.504
"13166","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"HER",0.989,4
"13167","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"HOM",148.6,663.549
"13168","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"LSD",12.87,16
"13169","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"MAC",23.05,90
"13170","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"MEG",0.647,2
"13171","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"NOP",0.079,12
"13172","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"PLE",11.623,78
"13173","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"POD",0.065,5
"13174","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"SDR",6.13,6
"13175","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"SKT",0.188,1
"13176","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"SOL",0.169,1
"13177","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"SPR",0.008,2
"13178","IGFS2011",19,2011,-9.666,54.505,"VIa","V",0.325621923227994,"WHG",84.485,545.67
"13179","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"CUR",1.153,1
"13180","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"DAB",18.16,267.205
"13181","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"DGS",1.551,1
"13182","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"GUG",2.524,37
"13183","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"HAD",64.1,207
"13184","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"HER",0.623,3
"13185","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"HOM",43.61,343.404
"13186","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"LSD",19.307,27
"13187","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"MAC",998.36,6405.585
"13188","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"MEG",0.805,4
"13189","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"MON",1.39,3
"13190","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"PLE",60.644,453.016
"13191","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"SDR",15.4,22
"13192","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"SOL",1,4
"13193","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"THR",3.827,4
"13194","IGFS2011",20,2011,-8.674,54.864,"VIa","V",0.265448723334221,"WHG",98.075,474.125
"13195","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"DAB",14.574,167.054
"13196","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"GUG",53.88,718.399
"13197","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"HAD",56.95,221
"13198","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"HER",0.118,1
"13199","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"HOM",295.917,2335.03
"13200","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"JOD",0.257,1
"13201","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"LSD",20.48,40
"13202","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"MAC",12.46,96
"13203","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"MEG",0.647,2
"13204","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"PLE",24.306,168
"13205","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"SDR",4.844,8
"13206","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"SKT",171.125,1
"13207","IGFS2011",21,2011,-8.806,55.086,"VIa","V",0.364811616544055,"WHG",74.14,343.095
"13208","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"CUR",4.893,8
"13209","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"DAB",7.416,94
"13210","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"GUG",7.04,93
"13211","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"HAD",129.164,538.336
"13212","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"HER",846.25,5568.016
"13213","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"HOM",1221.793,6181.176
"13214","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"JOD",2.115,2
"13215","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"LSD",24.68,70
"13216","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"MAC",516.982,4023.572
"13217","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"MEG",1.014,3
"13218","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"MON",0.994,1
"13219","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"NOP",0.596,92
"13220","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"PLE",2.124,18
"13221","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"POK",0.39,1
"13222","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"SDR",3.573,5
"13223","IGFS2011",22,2011,-8.762,55.272,"VIa","V",0.374041902969783,"SOL",0.351,2
