metadata_id,Date,Year,Month,Vessel,Functional_Unit,Fishing_Grounds,Survey_Code,Haul,Sample_Type,Sex,CLmm,NepCount,PredWt_Kg,fldShotLatDecimalDegrees,fldShotLonDecimalDegrees,fldHaulLatDecimalDegrees,fldHaulLonDecimalDegrees,Gear_Type,TowDurationMin,AreaKmSq
MI307387_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,79,Catch,Female,41,1,0.043542087,50.646,-7.291,50.651,-7.343,Groundgear_A,30,0.448957081
TOUGHBOOK1129_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,89,Catch,Male,43,5,0.290582241,51.261,-8.73,51.26,-8.681,Groundgear_A,30,0.420930396
3DYAA01482140_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,132,Catch,Female,15,4,0.009584561,54.222,-5.284,54.247,-5.253,Groundgear_A,30,0.395534726
MI307398_27112011,00:00.0,2011,11,Celtic Explorer,19,Galley Ground 4,IGFS2011,119,Catch,Female,31,1,0.019389059,51.092,-8.265,51.107,-8.219,Groundgear_A,30,0.420924848
MI3058139_10112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,97,Catch,Male,42,3,0.15793046,52.03,-7.42,52.033,-7.367,Groundgear_A,30,0.287099392
WKSTN128_16112009,00:00.0,2009,11,Celtic Explorer,19,NoFishingGround,IGFS2009,134,Catch,Male,29,2,0.033412479,51.117,-9.31,51.117,-9.362,Groundgear_A,30,0.415084393
3DYAA01482137_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,129,Catch,Male,41,1,0.048093948,53.744,-5.912,53.773,-5.909,Groundgear_A,30,0.2684032
MI307467_24112014,00:00.0,2014,11,Celtic Explorer,19,Cork Channels,IGFS2014,95,Catch,Male,34,5,0.13739931,51.609,-8.252,51.642,-8.257,Groundgear_A,30,0.306831438
MI30749_18112012,00:00.0,2012,11,Celtic Explorer,19,Bantry Bay,IGFS2012,72,Catch,Male,27,9,0.120240911,51.607,-9.753,51.624,-9.706,Groundgear_A,30,0.290659934
D6MF0R0J59_19112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,147,Catch,Male,31,2,0.041435496,50.701,-7.889,50.72,-7.85,Groundgear_A,30,0.385408028
MI307376_15112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,63,Catch,Female,27,7,0.088847968,52.055,-7.484,52.023,-7.499,Groundgear_A,30,0.271305805
MI307461_23112014,00:00.0,2014,11,Celtic Explorer,19,Galley Ground 2,IGFS2014,88,Catch,Female,20,1,0.005501458,51.288,-9.223,51.257,-9.238,Groundgear_A,30,0.398626442
WKSTN133_21112009,00:00.0,2009,11,Celtic Explorer,17,Aran,IGFS2009,152,Catch,Male,39,5,0.21235739,53.1,-10.196,53.067,-10.192,Groundgear_A,30,0.441872007
MI307383_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,73,Catch,Male,24,14,0.128962019,51.384,-6.375,51.416,-6.359,Groundgear_A,30,0.440169799
WKSTN143_11122010,00:00.0,2010,12,Celtic Explorer,19,Kenmare Bay,IGFS2010,165,Catch,Male,25,74,0.772603929,51.69,-10.204,51.68,-10.253,Groundgear_A,30,0.29996499
TOUGHBOOK1127_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,87,Catch,Male,27,15,0.197586303,51.635,-8.257,51.607,-8.253,Groundgear_A,30,0.250206159
MI3073122_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,165,Catch,Male,20,1,0.005347771,53.193,-9.397,53.194,-9.453,Groundgear_A,30,0.239648541
WKSTN137_30112010,00:00.0,2010,11,Celtic Explorer,19,Galley Ground 3,IGFS2010,124,Catch,Male,22,1,0.006501378,51.445,-8.89,51.439,-8.944,Groundgear_A,30,0.316514413
TOUGHBOOK1136_19112003,00:00.0,2003,11,Celtic Explorer,22,NoFishingGround,IGFS2003,104,Catch,Female,24,28,0.249157049,51.565,-6.45,51.589,-6.473,Groundgear_A,30,0.366984331
D6MF0R0J34_25112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,182,Catch,Male,38,2,0.076114752,51.124,-6.484,51.156,-6.494,Groundgear_A,30,0.399098821
MI3058138_09112013,00:00.0,2013,11,Celtic Explorer,19,Cork Channels,IGFS2013,96,Catch,Male,34,2,0.055188978,51.641,-8.256,51.61,-8.254,Groundgear_A,30,0.300655852
TOUGHBOOK2126_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,135,Catch,Male,23,5,0.040489795,50.64,-8.209,50.62,-8.256,Groundgear_A,30,0.51613763
D6MF0R0J52_12112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,124,Catch,Female,20,2,0.010777344,51.446,-8.548,51.461,-8.501,Groundgear_A,30,0.381532943
WKSTN110_30092011,00:00.0,2011,9,Celtic Explorer,12,NoFishingGround,IGFS2011,32,Catch,Male,38,1,0.03843984,56.403,-6.766,56.374,-6.794,Groundgear_D,30,0.289749397
WKSTN119_12112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,120,Catch,Male,21,1,0.005634606,50.628,-8.913,50.603,-8.879,Groundgear_A,30,0.444990797
MI307391_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,83,Catch,Female,31,2,0.037282193,50.641,-8.204,50.623,-8.246,Groundgear_A,30,0.433571232
MI3058146_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 1,IGFS2013,117,Catch,Female,23,1,0.008200751,51.428,-9.347,51.417,-9.397,Groundgear_A,30,0.288688212
WKSTN132_28112010,00:00.0,2010,11,Celtic Explorer,22,Banana,IGFS2010,113,Catch,Male,33,18,0.443382827,51.325,-6.912,51.354,-6.885,Groundgear_A,30,0.369755644
TOUGHBOOK1120_12112003,00:00.0,2003,11,Celtic Explorer,2021,NoFishingGround,IGFS2003,81,Catch,Female,19,1,0.004697484,50.567,-8.61,50.592,-8.592,Groundgear_A,30,0.37323777
WKSTN143_11122010,00:00.0,2010,12,Celtic Explorer,19,Kenmare Bay,IGFS2010,165,Catch,Male,33,26,0.653456581,51.69,-10.204,51.68,-10.253,Groundgear_A,30,0.29996499
TOUGHBOOK117_18112004,00:00.0,2004,11,Celtic Explorer,13,NoFishingGround,IGFS2004,155,Catch,Male,35,5,0.148862093,55.233,-5.202,55.202,-5.21,Groundgear_D,30,0.279081062
MI3058114_30102013,00:00.0,2013,10,Celtic Explorer,19,Bantry Bay,IGFS2013,55,Catch,Male,30,27,0.498170465,51.627,-9.699,51.611,-9.745,Groundgear_A,30,0.276635493
MI307445_12122012,00:00.0,2012,12,Celtic Explorer,17,Aran,IGFS2012,170,Catch,Male,40,4,0.183885971,52.92,-10.395,52.9,-10.436,Groundgear_A,29,0.384558341
WKSTN111_07112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,97,Catch,Male,24,17,0.157070442,51.41,-6.361,51.379,-6.379,Groundgear_A,30,0.436661287
3DYAA01482124_16102004,00:00.0,2004,10,Celtic Explorer,99,E Stanton,IGFS2004,18,Catch,Male,31,11,0.206961726,56.328,-8.011,56.327,-8.059,Groundgear_D,31,0.386303424
TOUGHBOOK128_01112005,00:00.0,2005,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2005,47,Catch,Male,52,1,0.105845409,50.703,-7.887,50.722,-7.846,Groundgear_A,30,0.455314629
MI307469_26112014,00:00.0,2014,11,Celtic Explorer,2021,Banana,IGFS2014,100,Catch,Male,29,7,0.115688615,51.175,-7.419,51.152,-7.455,Groundgear_A,30,0.387012827
D6MF0R0J31_30092008,00:00.0,2008,9,Celtic Explorer,12,NoFishingGround,IGFS2008,37,Catch,Male,36,1,0.031657748,56.367,-6.799,56.395,-6.773,Groundgear_D,30,0.280925998
D6MF0R0J3_03112006,00:00.0,2006,11,Celtic Explorer,99,E Stanton,IGFS2006,70,Catch,Female,36,1,0.031252246,56.288,-8.066,56.296,-8.122,Groundgear_D,30,0.422462597
D6MF0R0J13_28102007,00:00.0,2007,10,Celtic Explorer,99,NoFishingGround,IGFS2007,59,Catch,Female,23,3,0.020510005,54.584,-8.344,54.569,-8.398,Groundgear_D,30,0.278687221
MI307482_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,126,Catch,Male,49,2,0.173886868,50.724,-7.84,50.705,-7.882,Groundgear_A,30,0.41741228
D6MF0R0J23_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,143,Catch,Male,26,34,0.406907622,51.218,-6.6,51.192,-6.633,Groundgear_A,30,0.492026464
MI3058154_30112013,00:00.0,2013,11,Celtic Explorer,17,Aran,IGFS2013,179,Catch,Male,32,7,0.156372895,53.123,-9.939,53.103,-9.894,Groundgear_A,30,0.309060324
WKSTN115_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,82,Catch,Female,17,1,0.003347949,50.518,-8.068,50.535,-8.022,Groundgear_A,30,0.422282823
3DYAA01482139_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,131,Catch,Female,25,3,0.030580451,54.029,-5.239,54.046,-5.196,Groundgear_A,30,0.386881081
3DYAA01482123_13102004,00:00.0,2004,10,Celtic Explorer,19,Galley Ground 4,IGFS2004,94,Catch,Male,36,2,0.06676991,51.088,-8.267,51.11,-8.222,Groundgear_A,30,0.498849307
MI307478_01122014,00:00.0,2014,12,Celtic Explorer,22,Smalls,IGFS2014,121,Catch,Male,24,5,0.047087797,51.218,-6.336,51.25,-6.331,Groundgear_A,30,0.392773841
D6MF0R0J58_19112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,146,Catch,Female,25,16,0.159187801,50.52,-8.062,50.536,-8.02,Groundgear_A,30,0.405923436
D6MF0R0J36_27102008,00:00.0,2008,10,Celtic Explorer,17,Aran,IGFS2008,53,Catch,Female,21,2,0.011677998,53.074,-10.188,53.106,-10.198,Groundgear_A,30,0.420347872
TOUGHBOOK1143_26112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,135,Catch,Male,34,5,0.137670466,53.889,-6.058,53.865,-6.09,Groundgear_A,30,0.255055389
WKSTN112_22112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,79,Catch,Male,24,3,0.027496487,50.56,-8.614,50.591,-8.594,Groundgear_A,30,0.398908846
MI307479_01122014,00:00.0,2014,12,Celtic Explorer,22,Smalls,IGFS2014,122,Catch,Male,34,3,0.082439177,51.214,-6.602,51.197,-6.625,Groundgear_A,20,0.271291243
WKSTN134_21112009,00:00.0,2009,11,Celtic Explorer,17,Aran,IGFS2009,153,Catch,Male,27,1,0.012868919,53.118,-9.927,53.098,-9.882,Groundgear_A,30,0.415857702
TOUGHBOOK118_28102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,28,Catch,Male,32,30,0.674591834,51.402,-6.016,51.372,-6.012,Groundgear_A,30,0.40861035
TOUGHBOOK121_21112004,00:00.0,2004,11,Celtic Explorer,99,NoFishingGround,IGFS2004,168,Catch,Female,27,1,0.011450372,54.594,-8.882,54.583,-8.932,Groundgear_D,30,0.349108838
3DYAA01482127_22102004,00:00.0,2004,10,Celtic Explorer,19,Kenmare Bay,IGFS2004,47,Catch,Female,23,53,0.417791171,51.689,-10.215,51.679,-10.257,Groundgear_A,30,0.286169358
WKSTN116_08112009,00:00.0,2009,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2009,103,Catch,Male,43,1,0.056101959,50.722,-7.844,50.702,-7.888,Groundgear_A,29,0.477759665
MI3074104_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,182,Catch,Male,41,1,0.049958934,52.908,-9.878,52.925,-9.925,Groundgear_A,32,0.401592965
WKSTN112_07112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,98,Catch,Male,47,2,0.154727639,51.246,-6.327,51.212,-6.338,Groundgear_A,30,0.474760546
MI307469_26112014,00:00.0,2014,11,Celtic Explorer,2021,Banana,IGFS2014,100,Catch,Male,41,15,0.737526341,51.175,-7.419,51.152,-7.455,Groundgear_A,30,0.387012827
TOUGHBOOK1135_19112003,00:00.0,2003,11,Celtic Explorer,22,Smalls,IGFS2003,102,Catch,Male,33,12,0.29884368,51.218,-6.33,51.246,-6.33,Groundgear_A,30,0.373809132
MI3073102_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,124,Catch,Female,32,1,0.020157218,51.186,-8.573,51.206,-8.532,Groundgear_A,30,0.423785156
MI3058118_31102013,00:00.0,2013,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,61,Catch,Male,36,1,0.031544089,50.727,-7.838,50.706,-7.879,Groundgear_A,30,0.429714481
MI307483_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,127,Catch,Female,27,2,0.025523808,50.54,-8.025,50.517,-8.069,Groundgear_A,30,0.468441393
TOUGHBOOK218_12112006,00:00.0,2006,11,Celtic Explorer,17,NoFishingGround,IGFS2006,112,Catch,Male,32,1,0.022211309,53.05,-9.708,53.031,-9.662,Groundgear_A,30,0.299233596
MI307375_14112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,60,Catch,Male,25,4,0.04326927,51.213,-5.955,51.238,-5.925,Groundgear_A,29,0.392127705
MI3058143_13112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,115,Catch,Male,34,3,0.082856138,51.442,-8.562,51.457,-8.515,Groundgear_A,30,0.370552812
MI3058119_31102013,00:00.0,2013,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,62,Catch,Male,33,3,0.074346073,50.537,-8.017,50.52,-8.061,Groundgear_A,30,0.435238844
D6MF0R0J34_27102008,00:00.0,2008,10,Celtic Explorer,17,Galway bay,IGFS2008,51,Catch,Male,23,7,0.057150643,53.195,-9.447,53.191,-9.393,Groundgear_A,30,0.25456005
TOUGHBOOK121_21112004,00:00.0,2004,11,Celtic Explorer,99,NoFishingGround,IGFS2004,168,Catch,Male,36,8,0.257435931,54.594,-8.882,54.583,-8.932,Groundgear_D,30,0.349108838
MI307391_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,83,Catch,Male,39,6,0.257329254,50.641,-8.204,50.623,-8.246,Groundgear_A,30,0.433571232
3DYAA01482138_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,128,Catch,Male,23,3,0.023529814,53.492,-5.67,53.521,-5.671,Groundgear_A,30,0.345423783
MI307379_16112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,67,Catch,Female,32,1,0.021135866,52.052,-7.405,52.024,-7.378,Groundgear_A,29,0.250834575
TOUGHBOOK131_12112005,00:00.0,2005,11,Celtic Explorer,17,Slyne head,IGFS2005,94,Catch,Male,25,3,0.031162413,53.295,-10.242,53.314,-10.28,Groundgear_A,30,0.399273668
TOUGHBOOK216_12112006,00:00.0,2006,11,Celtic Explorer,17,Aran,IGFS2006,110,Catch,Male,19,4,0.018776009,53.083,-10.191,53.115,-10.201,Groundgear_A,30,0.434840164
MI3073110_01122011,00:00.0,2011,12,Celtic Explorer,19,NoFishingGround,IGFS2011,132,Catch,Male,31,2,0.041386229,51.456,-9.646,51.446,-9.696,Groundgear_A,30,0.27261542
D6MF0R0J37_27102008,00:00.0,2008,10,Celtic Explorer,17,NoFishingGround,IGFS2008,54,Catch,Male,24,1,0.009436235,53.298,-10.247,53.317,-10.198,Groundgear_A,30,0.443576574
TOUGHBOOK223_21112006,00:00.0,2006,11,Celtic Explorer,22,Smalls,IGFS2006,145,Catch,Male,31,2,0.041082411,51.389,-6.374,51.415,-6.36,Groundgear_A,30,0.384591509
MI307384_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,74,Catch,Female,18,3,0.011490267,51.45,-6.135,51.48,-6.119,Groundgear_A,31,0.422869362
MI307461_23112014,00:00.0,2014,11,Celtic Explorer,19,Galley Ground 2,IGFS2014,88,Catch,Male,37,4,0.145075814,51.288,-9.223,51.257,-9.238,Groundgear_A,30,0.398626442
D6MF0R0J65_20112008,00:00.0,2008,11,Celtic Explorer,22,NoFishingGround,IGFS2008,154,Catch,Male,28,1,0.015438713,51.365,-6.675,51.365,-6.727,Groundgear_A,30,0.383885881
MI307484_03122014,00:00.0,2014,12,Celtic Explorer,2021,Banana,IGFS2014,128,Catch,Male,33,7,0.174784093,51.042,-7.607,51.018,-7.641,Groundgear_A,30,0.400624568
TOUGHBOOK2127_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,136,Catch,Female,24,19,0.169674901,50.53,-8.037,50.513,-8.082,Groundgear_A,30,0.478525035
MI307446_28092014,00:00.0,2014,9,Celtic Explorer,12,E Stanton,IGFS2014,22,Catch,Female,41,3,0.113549378,56.402,-7.774,56.379,-7.817,Groundgear_D,30,0.436092095
D6MF0R0J31_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,179,Catch,Male,29,9,0.152376115,51.474,-6.114,51.443,-6.131,Groundgear_A,30,0.452072579
WKSTN110_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,95,Catch,Male,27,1,0.013113086,51.362,-6.011,51.396,-6.015,Groundgear_A,30,0.447565282
TOUGHBOOK129_04112005,00:00.0,2005,11,Celtic Explorer,19,NoFishingGround,IGFS2005,60,Catch,Male,36,3,0.099729188,51.127,-9.595,51.097,-9.592,Groundgear_A,30,0.397950074
MI46381_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,124,CATCH,Male,19,2,0.008558634,50.646,-7.294,50.651,-7.344,Groundgear_A,30,0.418837853
MI307377_15112011,00:00.0,2011,11,Celtic Explorer,19,Cork Channels,IGFS2011,65,Catch,Male,25,1,0.010024012,51.701,-8.004,51.677,-8.042,Groundgear_A,30,0.316198892
D6MF0R0J64_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,153,Catch,Male,18,1,0.00360194,51.218,-6.337,51.25,-6.333,Groundgear_A,30,0.3749585
MI307483_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,127,Catch,Male,46,2,0.139872919,50.54,-8.025,50.517,-8.069,Groundgear_A,30,0.468441393
TOUGHBOOK230_24112006,00:00.0,2006,11,Celtic Explorer,2021,NoFishingGround,IGFS2006,161,Catch,Male,26,1,0.012184391,51.338,-7.78,51.365,-7.749,Groundgear_A,30,0.447657317
MI3058128_04112013,00:00.0,2013,11,Celtic Explorer,2021,Banana,IGFS2013,79,Catch,Male,39,1,0.041585772,51.025,-7.632,51.05,-7.596,Groundgear_A,29,0.444017395
MI307489_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,132,Catch,Male,50,2,0.190793838,50.637,-8.213,50.619,-8.253,Groundgear_A,29,0.401476574
TOUGHBOOK141_27112005,00:00.0,2005,11,Celtic Explorer,99,NoFishingGround,IGFS2005,142,Catch,Female,14,1,0.001173919,54.584,-8.933,54.595,-8.878,Groundgear_D,30,0.43621334
MI3058146_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 1,IGFS2013,117,Catch,Male,43,3,0.175638539,51.428,-9.347,51.417,-9.397,Groundgear_A,30,0.288688212
WKSTN134_21112009,00:00.0,2009,11,Celtic Explorer,17,Aran,IGFS2009,153,Catch,Male,37,6,0.214067479,53.118,-9.927,53.098,-9.882,Groundgear_A,30,0.415857702
WKSTN121_23112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,88,Catch,Male,26,1,0.011666475,51.329,-7.425,51.349,-7.466,Groundgear_A,30,0.340404123
TOUGHBOOK232_25112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,164,Catch,Female,28,2,0.028580683,50.908,-7.749,50.884,-7.787,Groundgear_A,29,0.468514425
TOUGHBOOK2125_18112006,00:00.0,2006,11,Celtic Explorer,2021,NoFishingGround,IGFS2006,134,Catch,Male,15,1,0.002097252,50.563,-8.612,50.593,-8.595,Groundgear_A,30,0.432832298
WKSTN15_29102009,00:00.0,2009,10,Celtic Explorer,17,Galway bay,IGFS2009,58,Catch,Female,15,2,0.004463475,53.195,-9.452,53.193,-9.396,Groundgear_A,30,0.269583524
D6MF0R0J14_10112007,00:00.0,2007,11,Celtic Explorer,2021,NoFishingGround,IGFS2007,118,Catch,Male,51,1,0.096936897,50.558,-8.615,50.591,-8.595,Groundgear_A,32,0.468244644
MI3058147_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 2,IGFS2013,118,Catch,Male,27,6,0.080395108,51.29,-9.222,51.257,-9.239,Groundgear_A,30,0.302488991
MI307482_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,126,Catch,Male,34,2,0.054226048,50.724,-7.84,50.705,-7.882,Groundgear_A,30,0.41741228
WKSTN112_07112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,98,Catch,Male,32,11,0.2517027,51.246,-6.327,51.212,-6.338,Groundgear_A,30,0.474760546
WKSTN19_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,94,Catch,Male,38,8,0.316473249,51.216,-5.951,51.244,-5.919,Groundgear_A,30,0.421743766
MI307419_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,95,Catch,Male,27,11,0.14584643,50.536,-8.021,50.518,-8.066,Groundgear_A,30,0.423046169
WKSTN144_11122010,00:00.0,2010,12,Celtic Explorer,19,NoFishingGround,IGFS2010,166,Catch,Male,24,4,0.036317781,51.68,-10.462,51.664,-10.509,Groundgear_A,30,0.397373255
TOUGHBOOK1138_19112003,00:00.0,2003,11,Celtic Explorer,22,NoFishingGround,IGFS2003,105,Catch,Male,27,7,0.092339112,51.592,-6.206,51.619,-6.187,Groundgear_A,30,0.364053151
D6MF0R0J32_01102008,00:00.0,2008,10,Celtic Explorer,99,S Stanton,IGFS2008,42,Catch,Male,45,1,0.067076321,55.915,-7.942,55.928,-7.995,Groundgear_D,30,0.415823707
WKSTN123_14112009,00:00.0,2009,11,Celtic Explorer,19,Cork Channels,IGFS2009,126,Catch,Male,33,1,0.024994405,51.706,-7.998,51.681,-8.034,Groundgear_A,30,0.350504439
D6MF0R0J64_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,153,Catch,Male,44,5,0.31160888,51.218,-6.337,51.25,-6.333,Groundgear_A,30,0.3749585
MI307391_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,83,Catch,Male,41,3,0.151119289,50.641,-8.204,50.623,-8.246,Groundgear_A,30,0.433571232
D6MF0R0J57_18112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,145,Catch,Male,31,53,1.089937679,50.624,-8.242,50.642,-8.202,Groundgear_A,31,0.384807968
TOUGHBOOK224_21112006,00:00.0,2006,11,Celtic Explorer,22,Smalls,IGFS2006,146,Catch,Male,42,1,0.053472624,51.233,-6.335,51.199,-6.335,Groundgear_A,30,0.472822755
MI307475_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,118,Catch,Male,40,6,0.270897875,51.449,-6.135,51.479,-6.121,Groundgear_A,30,0.302814226
MI3058138_09112013,00:00.0,2013,11,Celtic Explorer,19,Cork Channels,IGFS2013,96,Catch,Female,26,3,0.032991615,51.641,-8.256,51.61,-8.254,Groundgear_A,30,0.300655852
WKSTN121_12112009,00:00.0,2009,11,Celtic Explorer,19,NoFishingGround,IGFS2009,122,Catch,Male,23,1,0.008043833,51.1,-8.858,51.1,-8.803,Groundgear_A,30,0.450750359
MI3073113_05122011,00:00.0,2011,12,Celtic Explorer,19,Bantry Bay,IGFS2011,137,Catch,Male,28,3,0.043992034,51.63,-9.688,51.613,-9.736,Groundgear_A,30,0.288381886
MI3058147_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 2,IGFS2013,118,Catch,Male,26,4,0.045950111,51.29,-9.222,51.257,-9.239,Groundgear_A,30,0.302488991
TOUGHBOOK123_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,33,Catch,Female,19,1,0.00486891,51.218,-6.6,51.195,-6.63,Groundgear_A,30,0.406887717
WKSTN148_18122010,00:00.0,2010,12,Celtic Explorer,17,Aran,IGFS2010,193,Catch,Female,23,1,0.008323873,53.111,-10.2,53.078,-10.189,Groundgear_A,30,0.460721843
TOUGHBOOK1143_26112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,135,Catch,Female,21,11,0.065728261,53.889,-6.058,53.865,-6.09,Groundgear_A,30,0.255055389
MI307384_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,74,Catch,Male,18,3,0.011808853,51.45,-6.135,51.48,-6.119,Groundgear_A,31,0.422869362
WKSTN129_28112010,00:00.0,2010,11,Celtic Explorer,22,Smalls,IGFS2010,110,Catch,Male,47,3,0.229542371,51.398,-6.015,51.365,-6.011,Groundgear_A,30,0.342424176
MI3058146_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 1,IGFS2013,117,Catch,Male,45,2,0.133802482,51.428,-9.347,51.417,-9.397,Groundgear_A,30,0.288688212
TOUGHBOOK221_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,138,Catch,Male,28,9,0.136723801,50.652,-7.618,50.627,-7.614,Groundgear_A,30,0.329856289
MI307494_06122014,00:00.0,2014,12,Celtic Explorer,2021,Galley Ground 4,IGFS2014,144,Catch,Male,29,2,0.032489981,50.884,-8.493,50.904,-8.453,Groundgear_A,30,0.410775456
D6MF0R0J58_19112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,146,Catch,Male,24,6,0.056347378,50.52,-8.062,50.536,-8.02,Groundgear_A,30,0.405923436
TOUGHBOOK1135_19112003,00:00.0,2003,11,Celtic Explorer,22,Smalls,IGFS2003,102,Catch,Male,35,13,0.392877871,51.218,-6.33,51.246,-6.33,Groundgear_A,30,0.373809132
TOUGHBOOK223_21112006,00:00.0,2006,11,Celtic Explorer,22,Smalls,IGFS2006,145,Catch,Male,30,3,0.056358866,51.389,-6.374,51.415,-6.36,Groundgear_A,30,0.384591509
TOUGHBOOK1149_27112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,143,Catch,Male,30,18,0.330091227,54.042,-5.208,54.026,-5.247,Groundgear_A,30,0.339504633
MI307446_28092014,00:00.0,2014,9,Celtic Explorer,12,E Stanton,IGFS2014,22,Catch,Female,43,1,0.042854369,56.402,-7.774,56.379,-7.817,Groundgear_D,30,0.436092095
WKSTN112_22112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,79,Catch,Female,24,2,0.017835643,50.56,-8.614,50.591,-8.594,Groundgear_A,30,0.398908846
