metadata_id,Date,Year,Month,Vessel,Functional_Unit,Fishing_Grounds,Survey_Code,Haul,Sample_Type,Sex,CLmm,NepCount,PredWt_Kg
WKSTN144_11122010,00:00.0,2010,12,Celtic Explorer,19,NoFishingGround,IGFS2010,166,Catch,Male,27,1,0.013236357
D6MF0R0J30_24112007,00:00.0,2007,11,Celtic Explorer,19,Cork Channels,IGFS2007,175,Catch,Male,31,8,0.164258689
TOUGHBOOK229_24112006,00:00.0,2006,11,Celtic Explorer,2021,Banana,IGFS2006,160,Catch,Male,27,19,0.254892587
D6MF0R0J63_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,152,Catch,Female,21,1,0.005878022
TOUGHBOOK120_28102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,30,Catch,Male,38,2,0.078169831
WKSTN133_28112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,114,Catch,Female,26,1,0.011580714
3DYAA01482137_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,129,Catch,Male,32,14,0.319668301
MI307376_15112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,63,Catch,Male,40,3,0.136546208
TOUGHBOOK116_18112004,00:00.0,2004,11,Celtic Explorer,13,NoFishingGround,IGFS2004,154,Catch,Male,29,45,0.735147761
D6MF0R0J52_12112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,124,Catch,Male,20,1,0.005405984
MI307390_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,82,Catch,Female,27,18,0.226654798
3DYAA01482144_16112004,00:00.0,2004,11,Celtic Explorer,14,E Irish Sea,IGFS2004,146,Catch,Male,21,1,0.006805858
MI307391_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,83,Catch,Female,19,1,0.004393678
MI3058133_07112013,00:00.0,2013,11,Celtic Explorer,22,Smalls,IGFS2013,91,Catch,Male,39,1,0.04299538
D6MF0R0J34_27102008,00:00.0,2008,10,Celtic Explorer,17,Galway bay,IGFS2008,51,Catch,Female,31,1,0.018799301
MI307435_29112012,00:00.0,2012,11,Celtic Explorer,19,NoFishingGround,IGFS2012,116,Catch,Male,35,1,0.030819281
D6MF0R0J64_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,153,Catch,Male,35,27,0.81760874
WKSTN113_30092011,00:00.0,2011,9,Celtic Explorer,99,NoFishingGround,IGFS2011,36,Catch,Female,42,1,0.054146635
MI307418_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,94,Catch,Male,41,2,0.096716075
TOUGHBOOK1129_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,89,Catch,Female,20,1,0.005216525
MI3073113_05122011,00:00.0,2011,12,Celtic Explorer,19,Bantry Bay,IGFS2011,137,Catch,Female,28,1,0.013886632
WKSTN128_16112009,00:00.0,2009,11,Celtic Explorer,19,NoFishingGround,IGFS2009,134,Catch,Male,35,5,0.146740752
TOUGHBOOK217_12112006,00:00.0,2006,11,Celtic Explorer,17,Aran,IGFS2006,111,Catch,Male,26,10,0.116507573
TOUGHBOOK131_12112005,00:00.0,2005,11,Celtic Explorer,17,Slyne head,IGFS2005,94,Catch,Male,22,1,0.007455773
MI307389_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,81,Catch,Female,28,8,0.111700725
TOUGHBOOK221_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,138,Catch,Female,44,1,0.053395615
TOUGHBOOK129_04112005,00:00.0,2005,11,Celtic Explorer,19,NoFishingGround,IGFS2005,60,Catch,Female,39,1,0.035754761
TOUGHBOOK2126_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,135,Catch,Female,23,3,0.023635842
TOUGHBOOK1139_20112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,107,Catch,Male,32,2,0.04476366
TOUGHBOOK130_12112005,00:00.0,2005,11,Celtic Explorer,17,Aran,IGFS2005,93,Catch,Female,11,1,0.000876475
MI3058119_31102013,00:00.0,2013,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,62,Catch,Male,44,1,0.063698045
WKSTN123_25112010,00:00.0,2010,11,Celtic Explorer,19,NoFishingGround,IGFS2010,94,Catch,Male,22,2,0.013940767
3DYAA01482140_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,132,Catch,Female,27,1,0.01252927
WKSTN119_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,86,Catch,Male,28,6,0.090175724
MI3073126_15122011,00:00.0,2011,12,Celtic Explorer,17,Aran,IGFS2011,171,Catch,Male,19,1,0.004393923
MI307433_29112012,00:00.0,2012,11,Celtic Explorer,19,NoFishingGround,IGFS2012,115,Catch,Male,37,1,0.036481596
D6MF0R0J24_16112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,144,Catch,Male,40,1,0.046902209
TOUGHBOOK1119_12112003,00:00.0,2003,11,Celtic Explorer,2021,NoFishingGround,IGFS2003,80,Catch,Male,26,1,0.01180879
MI307383_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,73,Catch,Male,42,3,0.162012315
WKSTN133_21112009,00:00.0,2009,11,Celtic Explorer,17,Aran,IGFS2009,152,Catch,Male,20,13,0.06799019
D6MF0R0J18_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,122,Catch,Male,22,5,0.034485543
MI3058133_07112013,00:00.0,2013,11,Celtic Explorer,22,Smalls,IGFS2013,91,Catch,Male,28,2,0.031034425
WKSTN117_08112009,00:00.0,2009,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2009,104,Catch,Female,16,2,0.005722281
WKSTN110_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,95,Catch,Male,33,8,0.202339199
TOUGHBOOK233_26112006,00:00.0,2006,11,Celtic Explorer,19,NoFishingGround,IGFS2006,173,Catch,Male,27,2,0.026455334
TOUGHBOOK1133_17112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,94,Catch,Male,38,1,0.039285842
3DYAA01482129_29102004,00:00.0,2004,10,Celtic Explorer,19,NoFishingGround,IGFS2004,91,Catch,Male,47,1,0.074685092
WKSTN17_03112009,00:00.0,2009,11,Celtic Explorer,19,Galley Ground 1,IGFS2009,80,Catch,Male,48,1,0.08128369
WKSTN120_11112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,121,Catch,Male,18,2,0.007996233
TOUGHBOOK122_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,32,Catch,Male,21,3,0.01858309
WKSTN112_07112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,98,Catch,Male,38,6,0.23218168
D6MF0R0J17_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,121,Catch,Male,30,64,1.18171561
MI3073104_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,126,Catch,Male,48,1,0.080960712
TOUGHBOOK134_20112005,00:00.0,2005,11,Celtic Explorer,99,E Stanton,IGFS2005,119,Catch,Male,23,1,0.006977176
MI307419_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,95,Catch,Male,33,3,0.074079459
MI3073109_01122011,00:00.0,2011,12,Celtic Explorer,19,Galley Ground 1,IGFS2011,131,Catch,Male,27,7,0.092625302
TOUGHBOOK1124_12112003,00:00.0,2003,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2003,84,Catch,Female,11,1,0.000881125
D6MF0R0J65_20112008,00:00.0,2008,11,Celtic Explorer,22,NoFishingGround,IGFS2008,154,Catch,Male,35,1,0.029030998
WKSTN129_16112009,00:00.0,2009,11,Celtic Explorer,19,NoFishingGround,IGFS2009,135,Catch,Male,38,4,0.154417937
MI307470_27112014,00:00.0,2014,11,Celtic Explorer,2021,NoFishingGround,IGFS2014,101,Catch,Male,24,1,0.008744142
TOUGHBOOK234_28112006,00:00.0,2006,11,Celtic Explorer,19,Galley Ground 1,IGFS2006,176,Catch,Female,25,4,0.039231095
WKSTN127_16112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,132,Catch,Male,38,1,0.038603633
MI307490_04122014,00:00.0,2014,12,Celtic Explorer,19,NoFishingGround,IGFS2014,133,Catch,Male,41,2,0.097092846
WKSTN117_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,84,Catch,Male,32,4,0.087967607
MI307416_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,92,Catch,Female,35,1,0.027401411
3DYAA01482139_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,131,Catch,Female,31,1,0.018273581
TOUGHBOOK121_21112004,00:00.0,2004,11,Celtic Explorer,99,NoFishingGround,IGFS2004,168,Catch,Female,34,1,0.025752338
MI3073123_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,166,Catch,Male,38,1,0.040274753
MI3058137_07112013,00:00.0,2013,11,Celtic Explorer,22,Banana,IGFS2013,95,Catch,Male,42,1,0.052429131
WKSTN132_28112010,00:00.0,2010,11,Celtic Explorer,22,Banana,IGFS2010,113,Catch,Male,40,5,0.228986164
D6MF0R0J23_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,143,Catch,Female,22,10,0.068850943
MI307411_19112012,00:00.0,2012,11,Celtic Explorer,19,Galley Ground 2,IGFS2012,76,Catch,Male,41,8,0.400857224
MI307483_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,127,Catch,Male,39,6,0.257777318
D6MF0R0J19_15112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,139,Catch,Male,30,6,0.110821429
WKSTN129_16112009,00:00.0,2009,11,Celtic Explorer,19,NoFishingGround,IGFS2009,135,Catch,Male,36,1,0.03361234
MI3058139_10112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,97,Catch,Male,31,15,0.309901289
D6MF0R0J33_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,181,Catch,Male,31,23,0.47587649
D6MF0R0J59_19112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,147,Catch,Male,42,2,0.109023002
3DYAA01482128_27102004,00:00.0,2004,10,Celtic Explorer,2021,NoFishingGround,IGFS2004,87,Catch,Male,44,1,0.063606934
TOUGHBOOK1149_27112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,143,Catch,Male,16,4,0.010526992
MI3074106_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,184,Catch,Male,23,3,0.024253245
TOUGHBOOK25_28102006,00:00.0,2006,10,Celtic Explorer,99,S Stanton,IGFS2006,42,Catch,Male,31,1,0.017846689
D6MF0R0J69_28112008,00:00.0,2008,11,Celtic Explorer,17,NoFishingGround,IGFS2008,176,Catch,Female,10,1,0.000782548
MI30747_16112012,00:00.0,2012,11,Celtic Explorer,17,NoFishingGround,IGFS2012,62,Catch,Male,33,1,0.024353711
TOUGHBOOK126_31102005,00:00.0,2005,10,Celtic Explorer,19,Galley Ground 4,IGFS2005,42,Catch,Male,25,6,0.062065102
MI3073122_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,165,Catch,Female,26,1,0.011212524
WKSTN131_28112010,00:00.0,2010,11,Celtic Explorer,22,Smalls,IGFS2010,112,Catch,Female,21,1,0.005869837
TOUGHBOOK220_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,137,Catch,Male,33,1,0.026161897
D6MF0R0J32_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,180,Catch,Female,20,2,0.010755901
MI307392_20112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,84,Catch,Female,22,6,0.041944844
D6MF0R0J64_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,153,Catch,Male,24,13,0.120493245
TOUGHBOOK127_01112005,00:00.0,2005,11,Celtic Explorer,17,NoFishingGround,IGFS2005,96,Catch,Male,23,15,0.121005705
WKSTN111_22112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,78,Catch,Male,23,1,0.00847965
MI307459_23112014,00:00.0,2014,11,Celtic Explorer,19,Bantry Bay,IGFS2014,85,Catch,Female,13,1,0.001398077
TOUGHBOOK118_28102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,28,Catch,Male,26,33,0.388485028
D6MF0R0J31_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,179,Catch,Female,20,1,0.005231671
WKSTN115_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,82,Catch,Female,23,5,0.039292239
D6MF0R0J26_24092008,00:00.0,2008,9,Celtic Explorer,99,NoFishingGround,IGFS2008,2,Catch,Male,34,1,0.025277704
WKSTN17_28092011,00:00.0,2011,9,Celtic Explorer,99,NoFishingGround,IGFS2011,15,Catch,Male,33,1,0.022464352
MI307487_03122014,00:00.0,2014,12,Celtic Explorer,19,NoFishingGround,IGFS2014,130,Catch,Male,47,1,0.074532642
MI307373_13112011,00:00.0,2011,11,Celtic Explorer,22,NoFishingGround,IGFS2011,56,Catch,Male,27,4,0.05400886
MI307381_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,71,Catch,Male,28,32,0.478212714
WKSTN15_29102009,00:00.0,2009,10,Celtic Explorer,17,Galway bay,IGFS2009,58,Catch,Female,27,1,0.012327565
TOUGHBOOK2127_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,136,Catch,Female,28,9,0.125511086
WKSTN120_11112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,121,Catch,Female,30,1,0.016526634
MI307416_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,92,Catch,Male,40,4,0.185542649
TOUGHBOOK2125_18112006,00:00.0,2006,11,Celtic Explorer,2021,NoFishingGround,IGFS2006,134,Catch,Male,18,1,0.003880472
MI3058111_29102013,00:00.0,2013,10,Celtic Explorer,17,Galway bay,IGFS2013,50,Catch,Female,13,6,0.009504694
MI307476_01122014,00:00.0,2014,12,Celtic Explorer,22,NoFishingGround,IGFS2014,119,Catch,Male,42,2,0.107674465
TOUGHBOOK1142_23112003,00:00.0,2003,11,Celtic Explorer,14,E Irish Sea,IGFS2003,123,Catch,Female,23,1,0.008241348
D6MF0R0J57_18112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,145,Catch,Female,23,9,0.070922793
MI307377_15112011,00:00.0,2011,11,Celtic Explorer,19,Cork Channels,IGFS2011,65,Catch,Male,29,1,0.016243273
MI307469_26112014,00:00.0,2014,11,Celtic Explorer,2021,Banana,IGFS2014,100,Catch,Male,53,2,0.222620101
WKSTN116_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,83,Catch,Male,45,10,0.667510288
MI3073110_01122011,00:00.0,2011,12,Celtic Explorer,19,NoFishingGround,IGFS2011,132,Catch,Male,37,2,0.070053723
MI307411_19112012,00:00.0,2012,11,Celtic Explorer,19,Galley Ground 2,IGFS2012,76,Catch,Male,29,19,0.320980904
MI307426_26112012,00:00.0,2012,11,Celtic Explorer,2021,Galley Ground 4,IGFS2012,103,Catch,Female,27,1,0.01270584
MI307483_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,127,Catch,Male,54,2,0.232184856
3DYAA01482137_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,129,Catch,Female,18,18,0.069853147
TOUGHBOOK219_12112006,00:00.0,2006,11,Celtic Explorer,17,Galway bay,IGFS2006,113,Catch,Male,18,3,0.011537173
WKSTN114_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,81,Catch,Male,28,15,0.222590457
MI3074101_15122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,174,Catch,Male,21,3,0.018144263
MI307477_01122014,00:00.0,2014,12,Celtic Explorer,22,Smalls,IGFS2014,120,Catch,Male,40,1,0.046131273
TOUGHBOOK25_28102006,00:00.0,2006,10,Celtic Explorer,99,S Stanton,IGFS2006,42,Catch,Male,45,2,0.137132864
MI307461_23112014,00:00.0,2014,11,Celtic Explorer,19,Galley Ground 2,IGFS2014,88,Catch,Male,50,1,0.09422522
WKSTN113_30092011,00:00.0,2011,9,Celtic Explorer,99,NoFishingGround,IGFS2011,36,Catch,Female,44,2,0.12726147
TOUGHBOOK1144_26112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,136,Catch,Male,39,9,0.380194945
TOUGHBOOK1130_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,90,Catch,Male,39,3,0.128506914
3DYAA01482140_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,132,Catch,Male,18,16,0.059380196
WKSTN110_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,95,Catch,Male,23,1,0.008525248
MI307398_27112011,00:00.0,2011,11,Celtic Explorer,19,Galley Ground 4,IGFS2011,119,Catch,Male,43,4,0.23060885
D6MF0R0J16_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,119,Catch,Female,20,1,0.005423457
TOUGHBOOK232_25112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,164,Catch,Male,29,3,0.050485507
TOUGHBOOK1146_26112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,138,Catch,Male,30,14,0.258152696
MI3058111_29102013,00:00.0,2013,10,Celtic Explorer,17,Galway bay,IGFS2013,50,Catch,Female,29,2,0.030673586
MI3073108_01122011,00:00.0,2011,12,Celtic Explorer,19,Galley Ground 2,IGFS2011,130,Catch,Male,36,13,0.427273565
MI307390_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,82,Catch,Male,48,2,0.165117724
WKSTN143_11122010,00:00.0,2010,12,Celtic Explorer,19,Kenmare Bay,IGFS2010,165,Catch,Male,29,14,0.232065174
MI307393_20112011,00:00.0,2011,11,Celtic Explorer,2021,NoFishingGround,IGFS2011,85,Catch,Male,22,1,0.007476622
MI3073110_01122011,00:00.0,2011,12,Celtic Explorer,19,NoFishingGround,IGFS2011,132,Catch,Female,32,1,0.020138698
MI3073109_01122011,00:00.0,2011,12,Celtic Explorer,19,Galley Ground 1,IGFS2011,131,Catch,Female,19,3,0.013225249
MI3058131_05112013,00:00.0,2013,11,Celtic Explorer,22,NoFishingGround,IGFS2013,83,Catch,Male,29,1,0.016656167
TOUGHBOOK121_21112004,00:00.0,2004,11,Celtic Explorer,99,NoFishingGround,IGFS2004,168,Catch,Male,28,3,0.039526612
MI307389_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,81,Catch,Male,33,28,0.700516951
MI46381_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,124,CATCH,Male,52,6,0.636383321
MI307478_01122014,00:00.0,2014,12,Celtic Explorer,22,Smalls,IGFS2014,121,Catch,Male,47,1,0.077413891
TOUGHBOOK2126_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,135,Catch,Male,40,1,0.046497289
WKSTN134_21112009,00:00.0,2009,11,Celtic Explorer,17,Aran,IGFS2009,153,Catch,Male,31,4,0.081941354
D6MF0R0J48_10112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,115,Catch,Male,33,5,0.127882391
TOUGHBOOK123_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,33,Catch,Male,28,40,0.596726714
MI307461_23112014,00:00.0,2014,11,Celtic Explorer,19,Galley Ground 2,IGFS2014,88,Catch,Male,21,3,0.018257382
MI307486_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,129,Catch,Male,47,1,0.076169858
TOUGHBOOK133_15112005,00:00.0,2005,11,Celtic Explorer,17,Aran,IGFS2005,100,Catch,Male,20,2,0.010613227
MI307474_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,117,Catch,Male,19,3,0.012927509
WKSTN132_28112010,00:00.0,2010,11,Celtic Explorer,22,Banana,IGFS2010,113,Catch,Female,21,13,0.079285823
MI307476_01122014,00:00.0,2014,12,Celtic Explorer,22,NoFishingGround,IGFS2014,119,Catch,Male,18,1,0.003749146
TOUGHBOOK228_23112006,00:00.0,2006,11,Celtic Explorer,19,NoFishingGround,IGFS2006,154,Catch,Male,40,4,0.183801841
TOUGHBOOK1138_19112003,00:00.0,2003,11,Celtic Explorer,22,NoFishingGround,IGFS2003,105,Catch,Male,21,1,0.006021294
TOUGHBOOK224_21112006,00:00.0,2006,11,Celtic Explorer,22,Smalls,IGFS2006,146,Catch,Male,22,8,0.056211642
MI307421_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,97,Catch,Male,40,9,0.418782526
MI3058121_31102013,00:00.0,2013,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,64,Catch,Female,36,1,0.029734711
WKSTN111_07112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,97,Catch,Male,30,17,0.315927425
TOUGHBOOK114_24102005,00:00.0,2005,10,Celtic Explorer,19,Cork Channels,IGFS2005,16,Catch,Female,23,5,0.039062914
TOUGHBOOK1114_24102003,00:00.0,2003,10,Celtic Explorer,99,E Stanton,IGFS2003,13,Catch,Male,23,4,0.026842503
WKSTN16_15112010,00:00.0,2010,11,Celtic Explorer,17,Galway bay,IGFS2010,54,Catch,Male,39,2,0.087390252
MI46381_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,124,CATCH,Female,37,5,0.155173997
MI307375_14112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,60,Catch,Female,26,1,0.011542259
TOUGHBOOK1136_19112003,00:00.0,2003,11,Celtic Explorer,22,NoFishingGround,IGFS2003,104,Catch,Male,23,18,0.144683634
WKSTN118_08112009,00:00.0,2009,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2009,105,Catch,Male,38,1,0.03808936
MI307451_16122012,00:00.0,2012,12,Celtic Explorer,17,Galway bay,IGFS2012,187,Catch,Male,27,2,0.02693766
D6MF0R0J32_01102008,00:00.0,2008,10,Celtic Explorer,99,S Stanton,IGFS2008,42,Catch,Male,33,1,0.022416261
MI307398_27112011,00:00.0,2011,11,Celtic Explorer,19,Galley Ground 4,IGFS2011,119,Catch,Male,30,3,0.054052254
3DYAA01482124_16102004,00:00.0,2004,10,Celtic Explorer,99,E Stanton,IGFS2004,18,Catch,Female,22,5,0.028250711
MI307460_23112014,00:00.0,2014,11,Celtic Explorer,19,Galley Ground 1,IGFS2014,87,Catch,Male,34,6,0.162817526
TOUGHBOOK1135_19112003,00:00.0,2003,11,Celtic Explorer,22,Smalls,IGFS2003,102,Catch,Male,29,8,0.135730826
D6MF0R0J34_25112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,182,Catch,Male,31,4,0.081195146
MI307475_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,118,Catch,Male,23,20,0.161463057
D6MF0R0J22_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,142,Catch,Male,27,59,0.7861291
WKSTN110_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,95,Catch,Female,28,4,0.054586448
TOUGHBOOK1131_16112003,00:00.0,2003,11,Celtic Explorer,19,Galley Ground 4,IGFS2003,91,Catch,Male,35,10,0.303144862
MI3073122_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,165,Catch,Male,35,1,0.029057546
MI307397_26112011,00:00.0,2011,11,Celtic Explorer,2021,Banana,IGFS2011,114,Catch,Male,32,1,0.022013257
MI3058155_30112013,00:00.0,2013,11,Celtic Explorer,17,NoFishingGround,IGFS2013,180,Catch,Male,30,1,0.018790109
MI307399_27112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,120,Catch,Male,47,1,0.074634252
TOUGHBOOK115_24102005,00:00.0,2005,10,Celtic Explorer,19,NoFishingGround,IGFS2005,18,Catch,Male,28,1,0.014996319
WKSTN137_30112010,00:00.0,2010,11,Celtic Explorer,19,Galley Ground 3,IGFS2010,124,Catch,Male,38,6,0.23344678
MI3073124_12122011,00:00.0,2011,12,Celtic Explorer,17,NoFishingGround,IGFS2011,167,Catch,Male,24,4,0.036461404
MI3058143_13112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,115,Catch,Female,29,1,0.015446477
MI3073105_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,127,Catch,Male,26,2,0.023305044
WKSTN128_27112010,00:00.0,2010,11,Celtic Explorer,22,NoFishingGround,IGFS2010,109,Catch,Male,21,1,0.006369626
WKSTN120_11112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,121,Catch,Male,44,1,0.060694404
D6MF0R0J25_17112007,00:00.0,2007,11,Celtic Explorer,2021,NoFishingGround,IGFS2007,146,Catch,Male,45,3,0.201737027
MI307391_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,83,Catch,Male,32,25,0.571090935
3DYAA01482127_22102004,00:00.0,2004,10,Celtic Explorer,19,Kenmare Bay,IGFS2004,47,Catch,Male,24,45,0.41408191
MI3073104_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,126,Catch,Female,27,2,0.025279347
TOUGHBOOK130_12112005,00:00.0,2005,11,Celtic Explorer,17,Aran,IGFS2005,93,Catch,Female,37,1,0.032095046
MI3058146_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 1,IGFS2013,117,Catch,Male,24,2,0.017934616
WKSTN113_30092011,00:00.0,2011,9,Celtic Explorer,99,NoFishingGround,IGFS2011,36,Catch,Male,34,1,0.025094833
TOUGHBOOK139_22112005,00:00.0,2005,11,Celtic Explorer,12,NoFishingGround,IGFS2005,129,Catch,Female,23,3,0.021834315
MI307414_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,85,Catch,Male,34,34,0.93295436
D6MF0R0J13_28102007,00:00.0,2007,10,Celtic Explorer,99,NoFishingGround,IGFS2007,59,Catch,Male,24,7,0.054439654
